0,1,2,3
(Lay Your Head on My) Pillow,Tony! Toni! Toné!,1994,rnb
And Our Feelings,Babyface,1994,rnb
Time And Chance,Color Me Badd,1994,rnb
Constantly,IMx,1994,rnb
Gin and Juice,Snoop Dogg,1994,rnb
This DJ,Warren G,1994,rnb
Do You Wanna Get Funky,C+C Music Factory,1994,rnb
The Right Kind of Lover,Patti LaBelle,1994,rnb
Sending My Love,Zhane,1994,rnb
Never Should Have Let You Go,Hi-Five,1994,rnb
You Don't Have To Worry,Mary J. Blige,1994,rnb
Letitgo,Prince,1994,rnb
Ribbon In The Sky,Intro,1994,rnb
When A Man Loves A Woman,Jody Watley,1994,rnb
Get Up On It,Keith Sweat Featuring Kut Klose,1994,rnb
I Miss You,N II U,1994,rnb
I'm Not Over You,CeCe Peniston,1994,rnb
Can U Get Wit It,Usher,1994,rnb
How Many Ways,Toni Braxton,1994,rnb
How Do You Like It?,Keith Sweat,1994,rnb
Sweet Potatoe Pie,Domino,1994,rnb
Stay,Eternal,1994,rnb
Shame,Zhané,1994,rnb
5-4-3-2 (Yo! Time Is Up),Jade,1994,rnb
Juicy,The Notorious B.I.G.,1994,rnb
I Believe,The Sounds of Blackness,1994,rnb
Believe In Love,Teddy Pendergrass,1994,rnb
Player's Ball,OutKast,1994,rnb
90's Girl,Blackgirl,1994,rnb
What About Us,Jodeci,1994,rnb
Anytime You Need a Friend,Mariah Carey,1994,rnb
Booti Call,BLACKstreet,1994,rnb
Always and Forever,Luther Vandross,1994,rnb
Dream On Dreamer,The Brand New Heavies,1994,rnb
Your Love Is A 187,Whitehead Bros.,1994,rnb
Kiss from a Rose,Seal,1994,rnb
Thuggish Ruggish Bone,Bone Thugs-N-Harmony,1994,rnb
Back in the Day,Ahmad,1994,rnb
Can't Help Myself,Gerald Levert,1994,rnb
Old Times' Sake,Sweet Sable,1994,rnb
And On and On,Janet Jackson,1994,rnb
Black Coffee,Heavy D & The Boyz,1994,rnb
Ease My Mind,Arrested Development,1994,rnb
Fantasy,Mariah Carey,1995,rnb
This Is How We Do It,Montell Jordan,1995,rnb
Exhale (Shoop Shoop),Whitney Houston,1995,rnb
You Are Not Alone,Michael Jackson,1995,rnb
Missing,Everything but the Girl,1995,rnb
One Sweet Day,Mariah Carey & Boyz II Men,1995,rnb
Nobody Knows,The Tony Rich Project,1995,rnb
One More Chance/Stay with Me,The Notorious B.I.G.,1995,rnb
Gangsta's Paradise,Coolio featuring LV,1995,rnb
Boombastic,Shaggy,1995,rnb
Don't Take It Personal (Just One of Dem Days),Monica,1995,rnb
Candy Rain,Soul for Real,1995,rnb
I'll Be There for You / You're All I Need to Get By,Method Man,1995,rnb
Freak Like Me,Adina Howard,1995,rnb
Baby,Brandy,1995,rnb
If You Love Me,Brownstone,1995,rnb
You Remind Me of Something,R. Kelly,1995,rnb
On Bended Knee,Boyz II Men,1995,rnb
Waterfalls,TLC,1995,rnb
Scream,Michael Jackson & Janet Jackson,1995,rnb
Sittin' Up in My Room,Brandy,1995,rnb
Who Can I Run To,Xscape,1995,rnb
Red Light Special,TLC,1995,rnb
Hey Lover,LL Cool J,1995,rnb
Tell Me,Groove Theory,1995,rnb
Water Runs Dry,Boyz II Men,1995,rnb
He's Mine,MoKenStef,1995,rnb
I Got 5 on It,Luniz,1995,rnb
Brokenhearted,Brandy,1995,rnb
Diggin' on You,TLC,1995,rnb
I Hate U,Prince,1995,rnb
Runaway,Janet Jackson,1995,rnb
Before You Walk Out of My Life,Monica,1995,rnb
Freek'n You,Jodeci,1995,rnb
Dear Mama,2Pac,1995,rnb
Like This and Like That,Monica,1995,rnb
Can't You See,Total featuring The Notorious B.I.G.,1995,rnb
Big Poppa,The Notorious B.I.G.,1995,rnb
Ask of You,Raphael Saadiq,1995,rnb
This Lil' Game We Play,Subway featuring 702,1995,rnb
I Belong To You,Toni Braxton,1995,rnb
You Used to Love Me,Faith Evans,1995,rnb
Eye Hate U,Prince,1995,rnb
Someone To Love,Jon B featuring Babyface,1995,rnb
Brown Sugar,D'Angelo,1995,rnb
Already Missing You,"Gerald Levert & Eddie Levert, Sr.",1995,rnb
Tonite's Tha Night,Kris Kross,1995,rnb
Sentimental,Deborah Cox,1995,rnb
Keep Their Heads Ringin',Dr. Dre,1995,rnb
I Apologize,Anita Baker,1995,rnb
Think Of You,Usher,1995,rnb
Player's Anthem,Junior M.A.F.I.A.,1995,rnb
Til You Do Me Right,After 7,1995,rnb
Grapevyne,Brownstone,1995,rnb
Foolin' Around,Changing Faces,1995,rnb
Crazy Love,Brian McKnight,1995,rnb
Every Little Thing I Do,Soul for Real,1995,rnb
Can I Stay With You,Karyn White,1995,rnb
1st of Tha Month,Bone Thugs-N-Harmony,1995,rnb
How High,Method Man & Redman,1995,rnb
Heaven,Solo,1995,rnb
Emotions,H-Town,1995,rnb
Feels So Good,Xscape,1995,rnb
Soon As I Get Home,Faith Evans,1995,rnb
We Must Be In Love,Pure Soul,1995,rnb
I'm Goin' Down,Mary J. Blige,1995,rnb
Best Friend,Brandy,1995,rnb
I Like,Kut Klose,1995,rnb
Fu-Gee-La,The Fugees,1995,rnb
Love U 4 Life,Jodeci,1995,rnb
Shy Guy,Diana King,1995,rnb
Anything,3T,1995,rnb
If You Think You're Lonely Now,K-Ci Hailey of Jodeci,1995,rnb
No One Else,Total,1995,rnb
Hooked On You,Silk,1995,rnb
Cruisin',D'Angelo,1995,rnb
For Your Love,Stevie Wonder,1995,rnb
On The Down Low,Brian McKnight,1995,rnb
Give It 2 You,Da Brat,1995,rnb
Feel Me Flow,Naughty by Nature,1995,rnb
We Got It,IMx,1995,rnb
Sugar Hill,AZ,1995,rnb
Somethin' 4 Da Honeyz,Montell Jordan,1995,rnb
Constantly,Immature,1995,rnb
Come On,Barry White,1995,rnb
Thank You,Boyz II Men,1995,rnb
Answering Service,Gerald Levert,1995,rnb
Ain't Nobody,Diana King,1995,rnb
I Wanna Love Like That,Tony Thompson,1995,rnb
I Miss You,NIIU,1995,rnb
Set U Free,Planet Soul,1995,rnb
Come With Me,Shai,1995,rnb
Every Day Of The Week,Jade,1995,rnb
Feel The Funk,Immature,1995,rnb
GoldenEye,Tina Turner,1995,rnb
I Never Seen A Man Cry (aka I Seen A Man Die),Scarface,1995,rnb
Woman To Woman,Jewell,1995,rnb
Joy,BLACKstreet,1995,rnb
Gold,Prince,1995,rnb
Get Down,Craig Mack,1995,rnb
Return of the Mack,Mark Morrison,1996,rnb
I Believe I Can Fly,R. Kelly,1996,rnb
Killing Me Softly,The Fugees,1996,rnb
Tha Crossroads,Bone Thugs-N-Harmony,1996,rnb
Don't Let Go (Love),En Vogue,1996,rnb
No Diggity,BLACKstreet,1996,rnb
Twisted,Keith Sweat,1996,rnb
Before You Walk Out Of My Life,Monica,1996,rnb
Nobody,Keith Sweat,1996,rnb
You're Makin' Me High,Toni Braxton,1996,rnb
How Do U Want It,2Pac (featuring KC & JoJo),1996,rnb
Not Gon' Cry,Mary J. Blige,1996,rnb
Down Low (Nobody Has To Know),R. Kelly (featuring Ronald Isley & Ernie Isley),1996,rnb
Always Be My Baby,Mariah Carey,1996,rnb
California Love,2Pac,1996,rnb
Un-Break My Heart,Toni Braxton,1996,rnb
Hit Me Off,New Edition,1996,rnb
I Believe in You and Me,Whitney Houston,1996,rnb
Pony,Ginuwine,1996,rnb
You're the One,SWV,1996,rnb
Sittin' Up In My Room,Brandy,1996,rnb
I Can't Sleep Baby (If I),R. Kelly,1996,rnb
Last Night,Az Yet,1996,rnb
Loungin' (Who Do Ya Luv),LL Cool J,1996,rnb
This Is for the Lover in You,Babyface,1996,rnb
Soon As I Get Home,Faith Evans,1996,rnb
If Your Girl Only Knew,Aaliyah,1996,rnb
Why I Love You So Much,Monica,1996,rnb
No One Else,Total,1996,rnb
Lady,D'Angelo,1996,rnb
"Keep On, Keepin' On",MC Lyte Featuring Xscape,1996,rnb
All the Things (Your Man Won't Do),Joe,1996,rnb
What Kind of Man Would I Be,Mint Condition,1996,rnb
Woo-Hah!! Got You All in Check,Busta Rhymes,1996,rnb
Only You,112 featuring The Notorious B.I.G.,1996,rnb
Don't Leave Me,BLACKstreet,1996,rnb
You Don't Have to Worry / Still in Love with You,New Edition,1996,rnb
Count on Me,Whitney Houston & CeCe Winans,1996,rnb
Doin' It,LL Cool J,1996,rnb
Touch Me Tease Me,Case featuring Foxxy Brown,1996,rnb
I'm Still In Love With You,New Edition,1996,rnb
Ready or Not,The Fugees,1996,rnb
Get On Up,Jodeci,1996,rnb
I Will Survive,Chantay Savage,1996,rnb
Step by Step,Whitney Houston,1996,rnb
Diggin' On You,TLC,1996,rnb
Kissin' You,Total,1996,rnb
Elevators (Me & You),OutKast,1996,rnb
Love U 4 Life,Jodeci,1996,rnb
Cold Rock a Party,MC Lyte,1996,rnb
Tell Me,Dru Hill,1996,rnb
Get Money,Junior M.A.F.I.A.,1996,rnb
"No Woman, No Cry",The Fugees,1996,rnb
Where Do U Want Me To Put It,Solo,1996,rnb
Do You Want To,Xscape,1996,rnb
They Don't Care About Us,Michael Jackson,1996,rnb
C'mon 'N Ride It (The Train),Quad City DJ's,1996,rnb
Where Ever You Are,Terry Ellis,1996,rnb
Your Secret Love,Luther Vandross,1996,rnb
Use Your Heart,SWV,1996,rnb
Who Do U Love,Deborah Cox,1996,rnb
Falling,Montell Jordan,1996,rnb
No Time,Lil' Kim Featuring Puff Daddy,1996,rnb
We Got It,Immature,1996,rnb
Nobody Knows,Tony Rich Project,1996,rnb
5 O'Clock,Nonchalant,1996,rnb
I Like,Montell Jordan,1996,rnb
One in a Million,Aaliyah,1996,rnb
The Things That You Do,Gina Thompson,1996,rnb
Hay,Crucial Conflict,1996,rnb
Renee,Lost Boyz,1996,rnb
Jesus to a Child,George Michael,1996,rnb
Ascension (Don't Ever Wonder),Maxwell,1996,rnb
A Thin Line Between Love & Hate,H-Town,1996,rnb
Fu-Gee-La,Fugees (Refugee Camp),1996,rnb
Missing You,"Brandy, Tamia, Gladys Knight & Chaka Khan",1996,rnb
Blackberry Molasses,Mista,1996,rnb
House Keeper,Men Of Vizion,1996,rnb
Betcha by Golly Wow!,Prince,1996,rnb
Knocks Me Off My Feet,Donell Jones,1996,rnb
Stranger in Moscow,Michael Jackson,1996,rnb
Ain't Nobody,Faith Evans,1996,rnb
Floatin' On Your Love,The Isley Brothers featuring Ronald Isley & Angela Winbush,1996,rnb
Steelo,702,1996,rnb
You,Monifah,1996,rnb
Street Dreams,Nas,1996,rnb
Get Me Home,Foxy Brown,1996,rnb
"1, 2, 3, 4 (Sumpin' New)",Coolio,1996,rnb
How Could You,K-Ci & JoJo of Jodeci,1996,rnb
I Miss You (Come Back Home),Monifah,1996,rnb
My Boo,Ghost Town D.J.'s,1996,rnb
One for the Money,Horace Brown,1996,rnb
You Put A Move On My Heart,Quincy Jones introducing Tamia,1996,rnb
Let's Get Down,Tony! Toni! Toné!,1996,rnb
Please Don't Go,Immature,1996,rnb
Don't Wanna Lose You,Lionel Richie,1996,rnb
Po Pimp,Do Or Die featuring Twista,1996,rnb
Back To The World,Tevin Campbell,1996,rnb
Can't Hang,Xscape featuring MC Lyte,1996,rnb
If I Ruled The World (Imagine That),Nas,1996,rnb
I'll Be Missing You,Puff Daddy & Faith Evans,1997,rnb
Together Again,Janet Jackson,1997,rnb
You Make Me Wanna,Usher,1997,rnb
Men in Black,Will Smith,1997,rnb
Can't Nobody Hold Me Down,Puff Daddy Featuring Mase,1997,rnb
Hypnotize,The Notorious B.I.G.,1997,rnb
My Body,LSG,1997,rnb
In My Bed,Dru Hill,1997,rnb
"No, No, No",Destiny's Child,1997,rnb
"Mo Money, Mo Problems",The Notorious B.I.G.,1997,rnb
Don't Let Go (Love),En Vogue,1997,rnb
4 Seasons of Loneliness,Boyz II Men,1997,rnb
Honey,Mariah Carey,1997,rnb
G.H.E.T.T.O.U.T.,Changing Faces,1997,rnb
It's All About the Benjamins,Diddy,1997,rnb
For You I Will,Monica,1997,rnb
My Love Is the Shhh!,Somethin' for the People,1997,rnb
Never Make a Promise,Dru Hill,1997,rnb
A Song for Mama,Boyz II Men,1997,rnb
Not Tonight,Lil' Kim,1997,rnb
Look into My Eyes,Bone Thugs-N-Harmony,1997,rnb
I Belong to You (Every Time I See Your Face),Rome,1997,rnb
On and On,Erykah Badu,1997,rnb
Swing My Way,K.P. & Envyi,1997,rnb
Feel So Good,Mase,1997,rnb
I Don't Ever Want to See You Again,Uncle Sam,1997,rnb
I Believe In You And Me,Whitney Houston,1997,rnb
I'll Be,Foxy Brown,1997,rnb
Cupid,112,1997,rnb
Every Time I Close My Eyes,Babyface,1997,rnb
Déjà Vu (Uptown Baby),Lord Tariq & Peter Gunz,1997,rnb
My Baby Daddy,B-Rock & the Bizz,1997,rnb
Return Of The Mack,Mark Morrison,1997,rnb
Get It Together,702,1997,rnb
We're Not Making Love No More,Dru Hill,1997,rnb
Dangerous,Busta Rhymes,1997,rnb
You Should Be Mine (Don't Waste Your Time),Brian McKnight,1997,rnb
I Don't Want to / I Love Me Some Him,Toni Braxton,1997,rnb
Sock It 2 Me,Missy Elliott,1997,rnb
Everything,Mary J. Blige,1997,rnb
Gotham City,R. Kelly,1997,rnb
Butta Love,Next,1997,rnb
Cold Rock A Party,MC Lyte,1997,rnb
Up Jumps da Boogie,Timbaland & Magoo,1997,rnb
All Cried Out,Allure,1997,rnb
What About Us,Total,1997,rnb
Been Around The World,Puff Daddy & The Family Featuring The Notorious B.I.G. & Mase,1997,rnb
Don't Wanna Be a Player,Joe,1997,rnb
The One I Gave My Heart To,Aaliyah,1997,rnb
Got 'Til It's Gone,Janet Jackson,1997,rnb
Whatever,En Vogue,1997,rnb
Someone,SWV,1997,rnb
I Can Love You,Mary J. Blige,1997,rnb
Big Daddy,Heavy D,1997,rnb
Butterfly,Mariah Carey,1997,rnb
I Love Me Some Him,Toni Braxton,1997,rnb
5 Miles to Empty,Brownstone,1997,rnb
You Bring Me Up,K-Ci & JoJo,1997,rnb
I Shot the Sheriff,Warren G,1997,rnb
You Don't Have To Hurt No More,Mint Condition,1997,rnb
Thinking of You,Tony! Toni! Toné!,1997,rnb
You Don't Have To Worry,New Edition,1997,rnb
Love Is All We Need,Mary J. Blige,1997,rnb
Hard To Say I'm Sorry,Az Yet Featuring Peter Cetera,1997,rnb
What's on Tonight,Montell Jordan,1997,rnb
I Care 'Bout You,Milestone,1997,rnb
I'm Not Feeling You,Yvette Michele,1997,rnb
Blood on the Dance Floor,Michael Jackson,1997,rnb
Tears,The Isley Brothers Featuring Ronald Isley,1997,rnb
They Like It Slow,H-Town,1997,rnb
Rumble in the Jungle,The Fugees,1997,rnb
When You Talk About Love,Patti LaBelle,1997,rnb
Ghetto Love,Da Brat Featuring T-Boz,1997,rnb
Big Bad Mamma,Foxy Brown,1997,rnb
For You,Kenny Lattimore,1997,rnb
Last Night's Letter,K-Ci & JoJo,1997,rnb
Request Line,Zhane,1997,rnb
Full Of Smoke,Christion,1997,rnb
Come See Me,112,1997,rnb
HIStory / Ghosts,Michael Jackson,1997,rnb
I Can Make It Better,Luther Vandross,1997,rnb
Watch Me Do My Thing,Immature Featuring Smooth & Ed From Good Burger,1997,rnb
Fix,BLACKstreet,1997,rnb
We Trying to Stay Alive,Wyclef Jean,1997,rnb
Phenomenon,LL Cool J,1997,rnb
Do You Like This,Rome,1997,rnb
Take It To The Streets,Rampage Featuring Billy Lawrence,1997,rnb
Moan and Groan,Mark Morrison,1997,rnb
Let Me Clear My Throat,DJ Kool,1997,rnb
Head Over Heels,Allure featuring Nas,1997,rnb
Whateva Man,Redman,1997,rnb
I'm Not A Player,Big Punisher,1997,rnb
Let It Go,Ray J,1997,rnb
I Miss My Homies,Master P,1997,rnb
The Rain (Supa Dupa Fly),Missy Elliott,1997,rnb
The Theme (It's Party Time),Tracey Lee,1997,rnb
It's Your Body,Johnny Gill Featuring Roger Troutman,1997,rnb
Smokin' Me Out,Warren G Featuring Ronald Isley,1997,rnb
Rapper's Ball,E-40 Featuring Too $hort & K-Ci,1997,rnb
Things'll Never Change,E-40 Featuring Bo-Rock,1997,rnb
The Boy Is Mine,Brandy & Monica,1998,rnb
I'm Your Angel,R. Kelly & Céline Dion,1998,rnb
The First Night,Monica,1998,rnb
Nobody's Supposed to Be Here,Deborah Cox,1998,rnb
Nice and Slow,Usher,1998,rnb
Too Close,Next,1998,rnb
Angel of Mine,Monica,1998,rnb
All My Life,K-Ci & JoJo,1998,rnb
Have You Ever?,Brandy,1998,rnb
"No, No, No Part 2",Destiny's Child (featuring Wyclef Jean),1998,rnb
How Deep Is Your Love,Dru Hill Featuring Redman,1998,rnb
Doo Wop (That Thing),Lauryn Hill,1998,rnb
I Get Lonely,Janet Jackson,1998,rnb
Let's Ride,Montell Jordan,1998,rnb
My All,Mariah Carey,1998,rnb
Lately,Divine,1998,rnb
Heartbreak Hotel,Whitney Houston,1998,rnb
Make It Hot,Nicole Wray,1998,rnb
I Don't Ever Want To See You Again,Uncle Sam,1998,rnb
They Don't Know,Jon B,1998,rnb
Love Like This,Faith Evans,1998,rnb
What You Want,Mase (Featuring Total),1998,rnb
It's All About Me,Mya With Sisqo,1998,rnb
Anytime,Brian McKnight,1998,rnb
Deja Vu (Uptown Baby),Lord Tariq & Peter Gunz,1998,rnb
Body Bumpin' (Yippie-Yi-Yo),Public Announcement,1998,rnb
Friend of Mine,Kelly Price,1998,rnb
Gettin' Jiggy Wit It,Will Smith,1998,rnb
My Way,Usher,1998,rnb
Dangerous,Busta Rhymes,1998,rnb
Daydreamin',Tatyana Ali,1998,rnb
My Little Secret,Xscape,1998,rnb
The Arms of the One Who Loves You,Xscape,1998,rnb
Breakdown,Mariah Carey (Featuring Krayzie Bone & Wish Bone),1998,rnb
Swing My Way,K.P. & Envyi,1998,rnb
Thinkin' About It,Gerald Levert,1998,rnb
When You Believe,Mariah Carey & Whitney Houston,1998,rnb
Turn It Up / Fire It Up (Remix),Busta Rhymes,1998,rnb
Trippin',Total,1998,rnb
Ghetto Supastar (That Is What You Are),Pras Michel featuring Ol' Dirty Bastard & Introducing Mya,1998,rnb
Gone Till November,Wyclef Jean,1998,rnb
Romeo And Juliet,Sylk-E. Fyne Featuring Chill,1998,rnb
Miami,Will Smith,1998,rnb
These Are the Times,Dru Hill,1998,rnb
I Still Love You,Next,1998,rnb
It's All About The Benjamins,Puff Daddy & The Family Feat. The Notorious B.I.G./Lil' Kim/The Lox/Dave Grohl/Perfect/FuzzBubble/Rob Zombie,1998,rnb
I Can Do That,Montell Jordan,1998,rnb
A Rose Is Still a Rose,Aretha Franklin,1998,rnb
Hard Knock Life (Ghetto Anthem),Jay-Z,1998,rnb
Faded Pictures,Case & Joe,1998,rnb
Take Me There,BLACKstreet,1998,rnb
Top of the World,Brandy,1998,rnb
Come and Get with Me,Keith Sweat,1998,rnb
Changes,2Pac,1998,rnb
Movin' On,Mya featuring Silkk The Shocker,1998,rnb
Westside,TQ,1998,rnb
Touch It,Monifah,1998,rnb
Lookin' At Me,Mase featuring Puff Daddy,1998,rnb
Say It,Voices of Theory,1998,rnb
Together Again,Janet Jackson,1998,rnb
Can I Get A...,Jay-Z (featuring Amil of Major Coinz) & Ja Rule,1998,rnb
Be Careful,Sparkle,1998,rnb
Go Deep,Janet Jackson,1998,rnb
Love Me,112 featuring Mase,1998,rnb
Still Not a Player,Big Punisher,1998,rnb
"Money, Power & Respect",The LOX,1998,rnb
Are You That Somebody?,Aaliyah,1998,rnb
Money Ain't A Thang,JD Featuring Jay-Z,1998,rnb
Come With Me,Puff Daddy featuring Jimmy Page,1998,rnb
Cheers 2 U,Playa,1998,rnb
Do For Love,2Pac featuring Eric Williams of BLACKstreet,1998,rnb
Horse & Carriage,Cam'ron featuring Mase,1998,rnb
Am I Dreaming,Ol Skool [Featuring Keith Sweat & Xscape],1998,rnb
So into You,Tamia,1998,rnb
Rain,SWV,1998,rnb
All the Places (I Will Kiss You),Aaron Hall,1998,rnb
Father,LL Cool J,1998,rnb
Just the Two of Us,Will Smith,1998,rnb
I Got The Hook Up!,Master P Featuring: Sons Of Funk,1998,rnb
Ghetto Cowboy,Mo Thugs and Bone Thugs-N-Harmony,1998,rnb
Do Your Thing,7 Mile,1998,rnb
Nobody Else,Tyrese,1998,rnb
Hold Me,Brian McKnight (featuring Tone & Kobe Bryant),1998,rnb
Are U Still Down,Jon B,1998,rnb
Gimme Some More,Busta Rhymes,1998,rnb
Who Am I Sim Simma,Beenie Man,1998,rnb
Gotta Be,Jagged Edge,1998,rnb
Victory,Puff Daddy & The Family featuring The Notorious B.I.G. & Busta Rhymes,1998,rnb
Pushin' Weight,Ice Cube Featuring Mr Short Khop,1998,rnb
When a Woman's Fed Up,R. Kelly,1998,rnb
Destiny,Myron,1998,rnb
I Wonder If Heaven Got A Ghetto,2Pac,1998,rnb
Second Round K.O.,Canibus,1998,rnb
All I Do,Somethin' For The People,1998,rnb
Another One Bites the Dust,Queen / Wyclef Jean,1998,rnb
Superthug (What What),Noreaga,1998,rnb
Whatcha Gone Do?,Link,1998,rnb
Make Em' Say Uhh!,"Master P Featuring Fiend, Silkk The Shocker, Mia X & Mystikal",1998,rnb
The Party Continues,JD & Da Brat,1998,rnb
How Do I Say I'm Sorry,Tami Davis,1998,rnb
Say My Name,Destiny's Child,1999,rnb
No Scrubs,TLC,1999,rnb
"Bills, Bills, Bills",Destiny's Child,1999,rnb
Heartbreak Hotel,Whitney Houston (Feat. Faith Evans & Kelly Price),1999,rnb
Heartbreaker,Mariah Carey,1999,rnb
U Know What's Up,Donell Jones,1999,rnb
Satisfy You,Puff Daddy (Featuring R. Kelly),1999,rnb
Thank God I Found You,Mariah Carey,1999,rnb
Fortunate,Maxwell,1999,rnb
What's It Gonna Be?!,Busta Rhymes,1999,rnb
Angel Of Mine,Monica,1999,rnb
Have You Ever?,Brandy,1999,rnb
My Love Is Your Love,Whitney Houston,1999,rnb
Get It On Tonite,Montell Jordan,1999,rnb
Where My Girls At?,702,1999,rnb
Tell Me It's Real,K-Ci & JoJo,1999,rnb
Wild Wild West,Will Smith,1999,rnb
I Try,Macy Gray,1999,rnb
We Can't Be Friends,Deborah Cox,1999,rnb
Chanté's Got a Man,Chanté Moore,1999,rnb
Hot Boyz,Missy Elliott,1999,rnb
Unpretty,TLC,1999,rnb
Who Dat,JT Money Featuring Sole,1999,rnb
I Still Believe/Pure Imagination,Mariah Carey,1999,rnb
Bring It All to Me,Blaque,1999,rnb
Faded Pictures,Case & Joe,1999,rnb
You,Jesse Powell,1999,rnb
All Night Long,Faith Evans,1999,rnb
Auld Lang Syne (The Millennium Mix),Kenny G,1999,rnb
Spend My Life With You,Eric Benet featuring Tamia,1999,rnb
If You Had My Love,Jennifer Lopez,1999,rnb
Get Gone,Ideal,1999,rnb
Trippin',Total (Feat. Missy Elliott),1999,rnb
Never Gonna Let You Go,Faith Evans,1999,rnb
Jamboree,Naughty by Nature,1999,rnb
It's Not Right but It's Okay,Whitney Houston,1999,rnb
So Anxious,Ginuwine,1999,rnb
Happily Ever After,Case,1999,rnb
If I Could Turn Back the Hands of Time,R. Kelly,1999,rnb
Taking Everything,Gerald Levert,1999,rnb
If You (Lovin' Me),Silk,1999,rnb
Back at One,Brian McKnight,1999,rnb
These Are The Times,Dru Hill,1999,rnb
I'm Your Angel,Celine Dion & R. Kelly,1999,rnb
No Pigeons,Sporty Thievz,1999,rnb
I Learned from the Best,Whitney Houston,1999,rnb
Back That Azz Up,Juvenile Feat. Mannie Fresh & Lil' Wayne,1999,rnb
Anywhere,112 [Feat. Lil' Z],1999,rnb
Ex-Factor,Lauryn Hill,1999,rnb
Caught Out There,Kelis,1999,rnb
When A Woman's Fed Up,R. Kelly,1999,rnb
When I Close My Eyes,Shanice Wilson,1999,rnb
(We Can Do It) Anywhere,112,1999,rnb
He Can't Love U,Jagged Edge,1999,rnb
Sweet Lady,Tyrese,1999,rnb
Dancin',Guy,1999,rnb
15 Minutes,Marc Nelson,1999,rnb
Vivrant Thing,Q-Tip,1999,rnb
It Ain't My Fault 2,Silkk The Shocker & Mystikal,1999,rnb
It's All About You (Not About Me),Tracie Spencer,1999,rnb
If You Love Me,Mint Condition,1999,rnb
You Can Do It,Ice Cube,1999,rnb
Did You Ever Think,R. Kelly (featuring Nas),1999,rnb
Sitting Home,Total,1999,rnb
Jigga My Nigga,Jay-Z,1999,rnb
All That I Can Say,Mary J. Blige,1999,rnb
Take Me There,BLACKstreet & Mya featuring Mase & Blinky Blink,1999,rnb
Almost Doesn't Count,Brandy,1999,rnb
Got to Get It,Sisqó,1999,rnb
My Name Is,Eminem,1999,rnb
Bug a Boo,Destiny's Child,1999,rnb
Vibrant Thing,Q-Tip,1999,rnb
Give You What You Want (Fa Sure),Chico DeBarge,1999,rnb
Lately,Tyrese,1999,rnb
Gotta Man,Eve,1999,rnb
What Ya Want,Eve & Nokio,1999,rnb
I'm Not Ready,Keith Sweat,1999,rnb
I Want It All,Warren G Featuring Mack 10,1999,rnb
